2014-10-18 19:45:00,Manchester City,Tottenham Hotspur,pinnaclesports,2014-10-10 20:53:17,1.454,4.770,8.160,marathonbet,2014-10-12 19:22:43,1.460,4.850,8.100
2014-10-18 22:00:00,Crystal Palace,Chelsea FC,pinnaclesports,2014-10-10 20:53:17,9.760,5.090,1.386,marathonbet,2014-10-12 19:22:43,9.900,5.100,1.390
2014-10-18 22:00:00,Southampton,Sunderland,pinnaclesports,2014-10-10 20:53:17,1.555,4.220,7.110,marathonbet,2014-10-12 19:22:43,1.580,4.200,6.900
2014-10-19 20:30:00,Queens Park Rangers,Liverpool,pinnaclesports,2014-10-10 20:53:17,6.000,4.350,1.606,marathonbet,2014-10-12 19:22:43,6.200,4.350,1.600
2014-10-19 23:00:00,Stoke City,Swansea City,pinnaclesports,2014-10-10 20:53:17,2.560,3.310,3.050,marathonbet,2014-10-12 19:22:43,2.540,3.350,3.100
2014-10-18 19:15:00,Cardiff City,Nottingham Forest,pinnaclesports,2014-10-12 19:33:12,2.540,3.430,2.940,marathonbet,2014-10-12 19:22:44,2.625,3.350,2.940
2014-10-18 22:00:00,Fulham(N),Norwich City,pinnaclesports,2014-10-12 19:33:12,2.960,3.480,2.500,marathonbet,2014-10-12 19:22:44,3.050,3.350,2.550
2014-10-18 22:00:00,Huddersfield Town,Blackpool,pinnaclesports,2014-10-12 19:33:12,1.757,3.720,5.350,marathonbet,2014-10-12 19:22:44,1.850,3.700,4.750
2014-10-18 22:00:00,Wigan Athletic,Brentford,pinnaclesports,2014-10-12 19:33:12,2.070,3.480,3.930,marathonbet,2014-10-12 19:22:44,2.100,3.400,4.000
2014-10-19 21:00:00,Cagliari,Sampdoria,pinnaclesports,2014-10-12 19:40:42,2.690,3.260,2.920,marathonbet,2014-10-12 19:22:46,2.800,3.200,2.900
2014-10-19 21:00:00,Torino,Udinese,pinnaclesports,2014-10-12 19:40:42,2.330,3.250,3.550,marathonbet,2014-10-12 19:22:46,2.300,3.400,3.500
2014-10-21 02:45:00,Genoa,Empoli,pinnaclesports,2014-10-12 19:40:42,2.190,3.220,3.950,marathonbet,2014-10-12 19:22:46,2.250,3.400,3.600
2014-10-18 03:00:00,Granada CF,Rayo Vallecano,pinnaclesports,2014-10-10 21:14:47,2.230,3.410,3.600,marathonbet,2014-10-12 19:22:50,2.250,3.400,3.600
2014-10-19 02:00:00,Barcelona,Eibar,pinnaclesports,2014-10-10 21:14:47,1.103,11.900,33.000,marathonbet,2014-10-12 19:22:50,1.100,14.000,29.000
2014-10-20 01:00:00,Elche,Sevilla,pinnaclesports,2014-10-10 21:14:47,4.180,3.430,2.040,marathonbet,2014-10-12 19:22:50,4.150,3.400,2.080
2014-10-21 02:45:00,Real Sociedad,Getafe,pinnaclesports,2014-10-10 21:14:47,1.613,4.140,6.300,marathonbet,2014-10-12 19:22:50,1.580,4.100,7.200
2014-10-12 02:00:00,Albacete,Girona,pinnaclesports,2014-10-10 21:15:17,2.510,3.250,3.090,marathonbet,2014-10-10 20:54:28,2.520,3.250,3.100
2014-10-12 03:00:00,Tenerife,Recreativo Huelva,pinnaclesports,2014-10-10 21:15:17,2.179,3.280,3.750,marathonbet,2014-10-10 20:54:28,2.300,3.300,3.450
2014-10-12 18:00:00,Real Betis,Las Palmas,pinnaclesports,2014-10-10 21:15:17,2.120,3.510,3.650,marathonbet,2014-10-10 20:54:28,2.160,3.400,3.700
2014-10-22 02:45:00,Barcelona,Ajax Lasnamae,pinnaclesports,2014-10-12 19:48:42,1.138,9.740,25.750,marathonbet,2014-10-12 19:22:51,1.167,9.000,19.000
2014-10-22 02:45:00,Chelsea FC,NK Maribor,pinnaclesports,2014-10-12 19:48:42,1.156,8.860,23.340,marathonbet,2014-10-12 19:22:51,1.133,10.500,23.000
2014-10-23 02:45:00,Anderlecht U19,Arsenal,pinnaclesports,2014-10-12 19:48:42,5.560,4.050,1.684,marathonbet,2014-10-12 19:22:51,6.200,4.250,1.600
2014-10-23 02:45:00,Galatasaray(N),Borussia Dortmund,pinnaclesports,2014-10-12 19:48:42,4.760,3.960,1.793,marathonbet,2014-10-12 19:22:51,4.600,3.850,1.840
2014-10-24 01:00:00,Aalborg BK,Dynamo Kyiv,pinnaclesports,2014-10-12 19:49:12,4.270,3.470,1.952,marathonbet,2014-10-12 19:22:52,4.700,3.750,1.850
2014-10-24 01:00:00,Dinamo Minsk(N),Guingamp,pinnaclesports,2014-10-12 19:49:12,3.070,3.160,2.540,marathonbet,2014-10-12 19:22:52,3.150,3.500,2.400
2014-10-24 01:00:00,Lille OSC,Everton,pinnaclesports,2014-10-12 19:49:12,2.260,3.330,3.420,marathonbet,2014-10-12 19:22:52,2.300,3.800,3.100
2014-10-24 01:00:00,PAOK Saloniki,Fiorentina,pinnaclesports,2014-10-12 19:49:12,3.450,3.300,2.260,marathonbet,2014-10-12 19:22:52,3.750,3.600,2.100
2014-10-24 01:00:00,Standard Liege,Sevilla,pinnaclesports,2014-10-12 19:49:12,3.980,3.650,1.961,marathonbet,2014-10-12 19:22:52,4.400,3.400,2.000
2014-10-24 01:00:00,Trabzonspor,KSC Lokeren,pinnaclesports,2014-10-12 19:49:12,1.769,3.710,5.000,marathonbet,2014-10-12 19:22:52,1.750,3.900,5.200
2014-10-24 01:00:00,Young Boys(HOL),Napoli,pinnaclesports,2014-10-12 19:49:12,3.140,3.510,2.320,marathonbet,2014-10-12 19:22:52,3.500,3.450,2.250
2014-10-24 03:05:00,Red Bull Salzburg,Dinamo Zagreb,pinnaclesports,2014-10-12 19:49:12,1.500,4.650,6.530,marathonbet,2014-10-12 19:22:52,1.550,4.500,6.500
2014-10-24 03:05:00,Tottenham Hotspur,Asteras Tripolis,pinnaclesports,2014-10-12 19:49:12,1.311,5.480,11.140,marathonbet,2014-10-12 19:22:52,1.270,6.200,14.000
2014-10-12 02:45:00,Finlandia-Pallo IF,Greece,pinnaclesports,2014-10-10 21:17:47,3.270,3.160,2.480,marathonbet,2014-10-10 20:54:29,3.250,3.300,2.440
2014-10-12 12:00:00,Wellington Phoenix,Perth Glory FC,pinnaclesports,2014-10-10 20:46:47,2.420,3.430,3.070,marathonbet,2014-10-10 20:54:21,2.450,3.450,3.050
2014-10-12 14:00:00,Brisbane Roar FC,Adelaide United FC,pinnaclesports,2014-10-10 20:46:47,1.819,3.760,4.689,marathonbet,2014-10-10 20:54:21,1.820,3.800,4.700
2014-10-19 20:00:00,Midtjylland Am,Silkeborg IF,pinnaclesports,2014-10-12 19:31:12,1.432,4.840,7.960,marathonbet,2014-10-12 19:22:43,1.444,4.850,7.900
2014-10-21 01:00:00,Esbjerg FB,Odense BK,pinnaclesports,2014-10-12 19:31:12,1.900,3.670,4.330,marathonbet,2014-10-12 19:22:43,1.952,3.600,4.250
2014-10-18 22:00:00,Arsenal,Hull City,pinnaclesports,2014-10-10 20:53:17,1.403,5.160,8.800,marathonbet,2014-10-12 19:22:43,1.390,5.300,9.500
2014-10-18 22:00:00,Burnley,West Ham United,pinnaclesports,2014-10-10 20:53:17,2.760,3.400,2.760,marathonbet,2014-10-12 19:22:43,2.800,3.400,2.750
2014-10-18 22:00:00,Everton,Aston Villa,pinnaclesports,2014-10-10 20:53:17,1.543,4.390,6.920,marathonbet,2014-10-12 19:22:43,1.560,4.350,6.900
2014-10-18 22:00:00,Reading,Derby County,pinnaclesports,2014-10-12 19:33:12,3.020,3.500,2.450,marathonbet,2014-10-12 19:22:44,3.000,3.400,2.550
2014-10-12 00:30:00,Alfreton Town,Torquay United,pinnaclesports,2014-10-10 20:55:17,4.670,3.860,1.793,marathonbet,2014-10-10 20:54:23,4.700,4.000,1.780
2014-10-12 02:45:00,Racing Club De France U19,Portugalete,pinnaclesports,2014-10-10 20:57:47,1.833,3.580,4.880,marathonbet,2014-10-10 20:54:24,1.930,3.550,4.333
2014-10-12 02:30:00,Modena,Brescia,pinnaclesports,2014-10-10 21:04:47,2.340,3.020,3.670,marathonbet,2014-10-10 20:54:25,2.300,3.050,3.800
2014-10-12 21:00:00,Virtus Entella,Ternana,pinnaclesports,2014-10-10 21:04:47,2.910,2.990,2.840,marathonbet,2014-10-10 20:54:25,2.860,2.940,2.980
2014-10-18 02:30:00,Legia Warszawa Youth,Lechia Gdansk,pinnaclesports,2014-10-12 19:43:12,1.662,4.000,5.460,marathonbet,2014-10-12 19:22:48,1.600,4.100,6.400
2014-10-18 21:30:00,Slask Wroclaw,Piast Gliwice,pinnaclesports,2014-10-12 19:43:12,1.793,3.750,4.779,marathonbet,2014-10-12 19:22:48,1.800,3.700,5.000
2014-10-19 21:30:00,Korona Kielce,Lech Poznan,pinnaclesports,2014-10-12 19:43:12,4.260,3.600,1.917,marathonbet,2014-10-12 19:22:48,4.750,3.600,1.860
2014-10-20 00:00:00,Gornik Zabrze,Wisla Krakow,pinnaclesports,2014-10-12 19:43:12,2.389,3.440,3.070,marathonbet,2014-10-12 19:22:48,2.620,3.100,3.100
2014-10-21 00:00:00,Zawisza Bydgoszcz,GKS Belchatow,pinnaclesports,2014-10-12 19:43:12,2.630,3.290,2.860,marathonbet,2014-10-12 19:22:48,2.780,3.100,2.920
2014-10-18 22:00:00,Levante,Real Madrid,pinnaclesports,2014-10-10 21:14:47,17.880,7.950,1.192,marathonbet,2014-10-12 19:22:50,21.000,9.000,1.167
2014-10-19 04:00:00,Cordoba C F ,Malaga,pinnaclesports,2014-10-10 21:14:47,3.440,3.200,2.400,marathonbet,2014-10-12 19:22:50,3.350,3.300,2.420
2014-10-20 03:00:00,Villarreal,Almeria,pinnaclesports,2014-10-10 21:14:47,1.390,5.030,9.720,marathonbet,2014-10-12 19:22:50,1.390,5.200,9.700
2014-10-23 02:45:00,Liverpool,Real Madrid,pinnaclesports,2014-10-12 19:48:42,4.090,3.900,1.925,marathonbet,2014-10-12 19:22:51,3.850,3.850,2.000
2014-10-12 02:45:00,Albania(U18),Denmark(U18),pinnaclesports,2014-10-10 21:17:47,3.550,3.250,2.300,marathonbet,2014-10-10 20:54:29,3.600,3.450,2.200
2014-10-12 02:45:00,Police Service of Northern Ireland FC,Faroe Islands,pinnaclesports,2014-10-10 21:17:47,1.261,5.950,15.640,marathonbet,2014-10-10 20:54:29,1.286,6.000,13.000
2014-10-12 02:45:00,Spoland Vannas IF Womens,Germany Womens,pinnaclesports,2014-10-10 21:17:47,6.750,4.500,1.529,marathonbet,2014-10-10 20:54:29,7.000,4.550,1.520
2014-10-12 04:00:00,Montreal Impact,New England Revolution,pinnaclesports,2014-10-10 21:21:17,3.260,3.530,2.270,marathonbet,2014-10-10 20:54:30,3.300,3.500,2.300
2014-10-12 07:00:00,New York Red Bulls,Toronto FC,pinnaclesports,2014-10-10 21:21:17,1.869,3.880,4.220,marathonbet,2014-10-10 20:54:30,1.952,3.600,4.250
2014-10-12 09:30:00,Real Salt Lake,San Jose Earthquakes,pinnaclesports,2014-10-10 21:21:17,1.621,4.230,5.670,marathonbet,2014-10-10 20:54:30,1.630,3.850,6.600
2014-10-13 02:30:00,Ferro Carril Oeste Gral Pico,CA Douglas Haig,pinnaclesports,2014-10-12 19:25:12,2.340,3.040,3.520,marathonbet,2014-10-10 20:54:21,2.400,2.900,3.450
2014-10-13 05:00:00,Atletico Tucuman,CA Union de Santa Fe,pinnaclesports,2014-10-12 19:25:12,2.200,3.120,3.770,marathonbet,2014-10-10 20:54:21,2.150,2.950,4.000
2014-10-13 05:15:00,Boca Juniors,Rosario Central,pinnaclesports,2014-10-12 19:21:43,1.813,3.560,5.170,marathonbet,2014-10-10 20:54:20,1.980,3.300,4.600
2014-10-13 08:30:00,Newells Old Boys,River Plate Puerto Rico,pinnaclesports,2014-10-12 19:21:43,3.450,3.100,2.420,marathonbet,2014-10-12 19:22:41,3.450,3.100,2.420
2014-10-13 05:30:00,Criciuma,Santos Laguna Youth,pinnaclesports,2014-10-12 19:28:12,2.770,3.070,2.950,marathonbet,2014-10-10 20:54:21,3.100,3.300,2.500
2014-10-13 05:00:00,Santiago Wanderers,Union Espanola,pinnaclesports,2014-10-12 19:29:42,2.469,3.430,3.040,marathonbet,2014-10-10 20:54:21,2.200,3.350,3.650
2014-10-13 06:30:00,Boyaca Chico,Atletico Junior Barranquilla,pinnaclesports,2014-10-12 19:30:12,2.550,3.190,2.990,marathonbet,2014-10-10 20:54:21,2.260,3.250,3.450
2014-10-13 01:00:00,AD Carmelita,Santos De Guapiles,pinnaclesports,2014-10-12 19:30:42,2.000,3.470,3.970,marathonbet,2014-10-10 20:54:21,2.000,3.300,4.200
2014-10-12 21:00:00,Skive IK,Bronshoj,pinnaclesports,2014-10-12 19:31:42,2.300,3.410,3.260,marathonbet,2014-10-10 20:54:22,2.100,3.350,3.900
2014-10-12 22:30:00,FC Roskilde,Viborg,pinnaclesports,2014-10-12 19:31:42,4.359,3.630,1.884,marathonbet,2014-10-09 20:41:20,5.200,3.750,1.750
2014-10-12 22:00:00,Barnsley,Bradford City Womens,pinnaclesports,2014-10-12 19:33:42,2.580,3.360,2.940,marathonbet,2014-10-10 20:54:23,2.650,3.400,2.820
2014-10-12 22:00:00,Cobh Ramblers,Shelbourne,pinnaclesports,2014-10-12 19:21:43,5.390,4.140,1.657,marathonbet,2014-10-10 20:54:26,7.200,3.900,1.571
2014-10-12 22:00:00,Finn Harps,Longford Town,pinnaclesports,2014-10-12 19:21:43,4.480,3.610,1.869,marathonbet,2014-10-10 20:54:27,6.000,3.850,1.650
2014-10-12 18:30:00,Catania,Bari,pinnaclesports,2014-10-12 19:22:12,6.570,3.450,1.588,marathonbet,2014-10-10 20:54:25,2.200,3.100,4.000
2014-10-12 23:00:00,Clube Desportivo Trofense,Feirense,pinnaclesports,2014-10-12 19:43:42,2.780,3.170,2.820,marathonbet,2014-10-10 20:54:26,2.500,3.200,3.150
2014-10-12 21:00:00,Avellino,Carpi,pinnaclesports,2014-10-12 19:41:12,2.080,3.210,4.290,marathonbet,2014-10-10 20:54:25,2.200,3.100,4.000
2014-10-13 02:45:00,Belarus,Slovakia(U18),pinnaclesports,2014-10-12 19:49:42,3.300,3.270,2.429,marathonbet,2014-10-10 20:54:29,3.700,3.250,2.260
2014-10-13 02:45:00,Lithuania(U19),Slovenia,pinnaclesports,2014-10-12 19:49:42,3.810,3.290,2.200,marathonbet,2014-10-10 20:54:29,3.600,3.350,2.260
2014-10-13 02:30:00,Tacuarembo,El Tanque Sisley,pinnaclesports,2014-10-12 19:51:42,2.650,3.410,2.719,marathonbet,2014-10-10 20:54:30,2.660,3.250,2.800
2014-10-13 03:00:00,Houston Dynamo,Washington D.C. United,pinnaclesports,2014-10-12 19:52:12,2.000,3.670,3.960,marathonbet,2014-10-10 20:54:30,2.120,3.500,3.750
2014-10-12 18:00:00,Portimonense,Santa Clara,pinnaclesports,2014-10-12 19:23:12,2.520,1.847,7.500,marathonbet,2014-10-10 20:54:26,1.980,3.400,4.300
2014-10-19 00:30:00,Rheindorf Altach,Austria Wien,pinnaclesports,2014-10-12 19:25:42,3.030,3.470,2.429,marathonbet,2014-10-12 19:22:41,2.980,3.600,2.420
2014-10-19 00:30:00,Wolfsberger AC,SV Grodig,pinnaclesports,2014-10-12 19:25:42,1.833,3.920,4.370,marathonbet,2014-10-12 19:22:41,1.810,3.850,4.700
2014-10-19 22:30:00,SC Wiener Neustadt,Sturm Graz,pinnaclesports,2014-10-12 19:25:42,3.890,3.740,1.980,marathonbet,2014-10-12 19:22:41,3.900,3.750,1.990
2014-10-13 03:00:00,CR Flamengo (RJ),Cruzeiro (MG),pinnaclesports,2014-10-12 19:28:12,3.430,3.290,2.330,marathonbet,2014-10-10 20:54:21,3.700,3.450,2.150
2014-10-18 00:30:00,Aalborg BK,Hobro I K ,pinnaclesports,2014-10-12 19:31:12,1.645,4.050,5.720,marathonbet,2014-10-12 19:22:43,1.700,3.800,5.700
2014-10-18 02:45:00,Rotherham United,Leeds United,pinnaclesports,2014-10-12 19:33:12,2.150,3.470,3.670,marathonbet,2014-10-12 19:22:43,2.250,3.400,3.550
2014-10-18 22:00:00,Ipswich Town FC,Blackburn Rovers,pinnaclesports,2014-10-12 19:33:12,2.050,3.570,3.870,marathonbet,2014-10-12 19:22:44,2.150,3.500,3.700
2014-10-18 22:00:00,Sheffield Wednesday Womens,Watford,pinnaclesports,2014-10-12 19:33:12,2.270,3.500,3.340,marathonbet,2014-10-12 19:22:44,2.400,3.350,3.300
2014-10-19 02:00:00,Lille OSC,Guingamp,pinnaclesports,2014-10-12 19:34:12,1.699,3.580,6.330,marathonbet,2014-10-12 19:22:44,1.750,3.650,5.700
2014-10-19 02:00:00,Metz,CPB Rennes(U17),pinnaclesports,2014-10-12 19:34:12,2.420,3.090,3.470,marathonbet,2014-10-12 19:22:44,2.350,3.250,3.500
2014-10-19 20:00:00,Marseille,Toulouse,pinnaclesports,2014-10-12 19:34:12,1.657,3.940,5.960,marathonbet,2014-10-12 19:22:44,1.667,3.950,6.000
2014-10-19 23:00:00,Bordeaux,Caen(N),pinnaclesports,2014-10-12 19:34:12,1.847,3.610,4.880,marathonbet,2014-10-12 19:22:44,1.800,3.600,5.400
2014-10-18 21:30:00,1  FSV Mainz 05(U17),Augsburg,pinnaclesports,2014-10-12 19:36:42,2.480,3.390,3.120,marathonbet,2014-10-12 19:22:45,2.400,3.450,3.250
2014-10-18 21:30:00,Koln,Borussia Dortmund,pinnaclesports,2014-10-12 19:36:42,5.740,4.160,1.649,marathonbet,2014-10-12 19:22:45,5.800,4.000,1.690
2014-10-19 23:30:00,SC Paderborn 07,Eintracht Frankfurt,pinnaclesports,2014-10-12 19:36:42,2.620,3.490,2.840,marathonbet,2014-10-12 19:22:45,2.680,3.450,2.840
2014-10-12 21:00:00,Freie Turnerschaft Braunschweig,VfR Neumunster,pinnaclesports,2014-10-12 19:38:12,2.990,3.360,2.480,marathonbet,2014-10-10 20:54:24,3.400,3.350,2.250
2014-10-12 20:00:00,TuS Koblenz,FK Pirmasens,pinnaclesports,2014-10-12 19:38:42,2.370,3.290,3.180,marathonbet,2014-10-10 20:54:24,2.350,3.750,2.900
2014-10-19 00:00:00,AS Roma,Chievo,pinnaclesports,2014-10-12 19:40:42,1.301,5.820,12.580,marathonbet,2014-10-12 19:22:46,1.300,6.100,12.000
2014-10-19 02:45:00,US Sassuolo Calcio,Juventus,pinnaclesports,2014-10-12 19:40:42,8.820,4.790,1.432,marathonbet,2014-10-12 19:22:46,9.200,5.200,1.400
2014-10-19 18:30:00,Fiorentina,Lazio,pinnaclesports,2014-10-12 19:40:42,2.060,3.380,4.189,marathonbet,2014-10-12 19:22:46,2.100,3.500,3.950
2014-10-19 21:00:00,Palermo,Cesena,pinnaclesports,2014-10-12 19:40:42,1.746,3.600,5.880,marathonbet,2014-10-12 19:22:46,1.800,3.800,5.100
2014-10-12 21:00:00,Crotone,Pescara,pinnaclesports,2014-10-12 19:41:12,2.910,2.889,2.960,marathonbet,2014-10-10 20:54:25,2.920,2.940,2.920
2014-10-12 21:00:00,Latina Calcio,Bologna(N),pinnaclesports,2014-10-12 19:41:12,2.429,2.980,3.580,marathonbet,2014-10-10 20:54:25,2.500,3.000,3.400
2014-10-12 21:00:00,Livorno,Trapani,pinnaclesports,2014-10-12 19:41:12,2.120,3.160,4.210,marathonbet,2014-10-10 20:54:25,2.100,3.200,4.200
2014-10-13 02:30:00,Perugia,Frosinone,pinnaclesports,2014-10-12 19:41:12,2.270,3.110,3.800,marathonbet,2014-10-10 20:54:25,2.250,3.100,3.850
2014-10-18 22:00:00,Motherwell FC,Dundee United,pinnaclesports,2014-10-12 19:44:42,2.610,3.410,2.820,marathonbet,2014-10-12 19:22:49,2.580,3.450,2.875
2014-10-22 00:00:00,CSKA Moscow,Manchester City,pinnaclesports,2014-10-12 19:48:42,6.140,4.270,1.606,marathonbet,2014-10-12 19:22:51,7.000,4.750,1.500
2014-10-22 02:45:00,BATE Borisov,FC Shakhtar Donetsk,pinnaclesports,2014-10-12 19:48:42,4.330,3.450,2.000,marathonbet,2014-10-12 19:22:51,4.550,3.600,1.909
2014-10-22 02:45:00,Portogruaro,Athletic Bilbao,pinnaclesports,2014-10-12 19:48:42,1.684,3.860,5.970,marathonbet,2014-10-12 19:22:51,1.727,3.800,5.600
2014-10-24 01:00:00,NK Rijeka  (U19),Feyenoord Rotterdam,pinnaclesports,2014-10-12 19:49:12,2.310,3.400,3.250,marathonbet,2014-10-12 19:22:52,2.320,3.400,3.400
2014-10-24 01:00:00,Steaua Bucuresti,Rio Ave,pinnaclesports,2014-10-12 19:49:12,1.561,4.070,6.700,marathonbet,2014-10-12 19:22:52,1.533,4.400,7.100
2014-10-24 03:05:00,Torino,HJK Helsinki,pinnaclesports,2014-10-12 19:49:12,1.476,4.410,7.650,marathonbet,2014-10-12 19:22:52,1.430,5.000,8.300
2014-10-13 00:00:00,Estonia Womens Youth,New England Revolution,pinnaclesports,2014-10-12 19:49:42,14.880,5.840,1.279,marathonbet,2014-10-10 20:54:29,13.000,6.700,1.260
2014-10-13 00:00:00,Borussia Dortmund,Moldoforest Moldova Noua,pinnaclesports,2014-10-12 19:49:42,1.108,10.550,36.000,marathonbet,2014-10-10 20:54:29,1.070,15.000,51.000
2014-10-13 00:00:00,Austria Wien,Montenegro,pinnaclesports,2014-10-12 19:49:42,1.833,3.550,5.170,marathonbet,2014-10-10 20:54:29,1.952,3.650,4.250
2014-10-14 00:00:00,Kazakhstan,Czech Republic (U18),pinnaclesports,2014-10-12 19:49:42,8.250,4.380,1.480,marathonbet,2014-10-12 19:22:51,9.000,4.600,1.444
2014-10-14 02:45:00,NK Croatia Sesvete,Azerbaijan,pinnaclesports,2014-10-12 19:49:42,1.175,7.540,24.120,marathonbet,2014-10-12 19:22:52,1.167,8.300,23.000
2014-10-14 02:45:00,Iceland Womens,Netherlands Futsal,pinnaclesports,2014-10-12 19:49:42,5.980,4.140,1.621,marathonbet,2014-10-12 19:22:52,6.000,4.200,1.630
2014-10-14 02:45:00,Latvia,Turkey(U18)(N),pinnaclesports,2014-10-12 19:49:42,6.130,3.820,1.666,marathonbet,2014-10-12 19:22:52,6.200,3.850,1.667
2014-10-14 02:45:00,Norway U18(N),Bulgaria,pinnaclesports,2014-10-12 19:49:42,2.150,3.380,3.790,marathonbet,2014-10-12 19:22:52,2.220,3.300,3.750
2014-10-14 02:45:00,Wales,Cyprus,pinnaclesports,2014-10-12 19:49:42,1.425,4.450,10.140,marathonbet,2014-10-12 19:22:52,1.450,4.800,8.200
